Country Name,Country Code,Indicator Name,GDP,Year
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),1.07E+13,2012
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),4.63E+12,2012
Togo,TGO,GDP (current US$),3873308389,2012
Thailand,THA,GDP (current US$),3.98E+11,2012
Tajikistan,TJK,GDP (current US$),7633049792,2012
Turkmenistan,TKM,GDP (current US$),35164210526,2012
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),5.94E+12,2012
Timor-Leste,TLS,GDP (current US$),1147779600,2012
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),1.72E+12,2012
Tonga,TON,GDP (current US$),470714083.4,2012
South Asia (IDA & IBRD),TSA,GDP (current US$),2.30E+12,2012
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),1.64E+12,2012
Trinidad and Tobago,TTO,GDP (current US$),25763220107,2012
Tunisia,TUN,GDP (current US$),45044112939,2012
Turkey,TUR,GDP (current US$),8.81E+11,2012
Tuvalu,TUV,GDP (current US$),37671774.69,2012
Tanzania,TZA,GDP (current US$),39650530214,2012
Uganda,UGA,GDP (current US$),27188666947,2012
Ukraine,UKR,GDP (current US$),1.76E+11,2012
Upper middle income,UMC,GDP (current US$),2.08E+13,2012
Uruguay,URY,GDP (current US$),51264390114,2012
United States,USA,GDP (current US$),1.62E+13,2012
Uzbekistan,UZB,GDP (current US$),63628854499,2012
St. Vincent and the Grenadines,VCT,GDP (current US$),692933333.3,2012
"Venezuela, RB",VEN,GDP (current US$),3.81E+11,2012
British Virgin Islands,VGB,GDP (current US$),,2012
Virgin Islands (U.S.),VIR,GDP (current US$),4095000000,2012
Vietnam,VNM,GDP (current US$),1.56E+11,2012
Vanuatu,VUT,GDP (current US$),781702874.1,2012
World,WLD,GDP (current US$),7.52E+13,2012
Samoa,WSM,GDP (current US$),760549587.1,2012
Kosovo,XKX,GDP (current US$),6499807272,2012
"Yemen, Rep.",YEM,GDP (current US$),35401341663,2012
South Africa,ZAF,GDP (current US$),3.96E+11,2012
Zambia,ZMB,GDP (current US$),25503060420,2012
Zimbabwe,ZWE,GDP (current US$),17114849900,2012
Aruba,ABW,GDP (current US$),2701675978,2013
Afghanistan,AFG,GDP (current US$),20561069558,2013
Angola,AGO,GDP (current US$),1.37E+11,2013
Albania,ALB,GDP (current US$),12776217195,2013
Andorra,AND,GDP (current US$),3193704343,2013
Arab World,ARB,GDP (current US$),2.86E+12,2013
United Arab Emirates,ARE,GDP (current US$),3.90E+11,2013
Argentina,ARG,GDP (current US$),5.52E+11,2013
Armenia,ARM,GDP (current US$),11121465767,2013
American Samoa,ASM,GDP (current US$),641000000,2013
Antigua and Barbuda,ATG,GDP (current US$),1181448148,2013
Australia,AUS,GDP (current US$),1.58E+12,2013
Austria,AUT,GDP (current US$),4.30E+11,2013
Azerbaijan,AZE,GDP (current US$),74164435946,2013
Burundi,BDI,GDP (current US$),2451625333,2013
Belgium,BEL,GDP (current US$),5.22E+11,2013
Benin,BEN,GDP (current US$),12517845732,2013
Burkina Faso,BFA,GDP (current US$),13444301139,2013
Bangladesh,BGD,GDP (current US$),1.50E+11,2013
Bulgaria,BGR,GDP (current US$),55615397666,2013
Bahrain,BHR,GDP (current US$),32539468085,2013
"Bahamas, The",BHS,GDP (current US$),10568400000,2013
Bosnia and Herzegovina,BIH,GDP (current US$),18178503835,2013
Belarus,BLR,GDP (current US$),75527984234,2013
Belize,BLZ,GDP (current US$),1579400000,2013
Bermuda,BMU,GDP (current US$),6465756000,2013
Bolivia,BOL,GDP (current US$),30659338880,2013
Brazil,BRA,GDP (current US$),2.47E+12,2013
Barbados,BRB,GDP (current US$),4677000000,2013
Brunei Darussalam,BRN,GDP (current US$),18093829923,2013
Bhutan,BTN,GDP (current US$),1756215665,2013
Botswana,BWA,GDP (current US$),14901750991,2013
Central African Republic,CAF,GDP (current US$),1691544192,2013
Canada,CAN,GDP (current US$),1.85E+12,2013
Central Europe and the Baltics,CEB,GDP (current US$),1.42E+12,2013
Switzerland,CHE,GDP (current US$),6.89E+11,2013
Channel Islands,CHI,GDP (current US$),,2013
Chile,CHL,GDP (current US$),2.78E+11,2013
China,CHN,GDP (current US$),9.57E+12,2013
Cote d'Ivoire,CIV,GDP (current US$),31273074528,2013
Cameroon,CMR,GDP (current US$),32357345501,2013
"Congo, Dem. Rep.",COD,GDP (current US$),32679745298,2013
"Congo, Rep.",COG,GDP (current US$),17958721572,2013
Colombia,COL,GDP (current US$),3.82E+11,2013
Comoros,COM,GDP (current US$),1116224161,2013
Cabo Verde,CPV,GDP (current US$),1850470042,2013
Costa Rica,CRI,GDP (current US$),49745088112,2013
Caribbean small states,CSS,GDP (current US$),73417589878,2013
Cuba,CUB,GDP (current US$),77148000000,2013
Curacao,CUW,GDP (current US$),3147616201,2013
Cayman Islands,CYM,GDP (current US$),4405954696,2013
Cyprus,CYP,GDP (current US$),23900872626,2013
Czech Republic,CZE,GDP (current US$),2.12E+11,2013
Germany,DEU,GDP (current US$),3.73E+12,2013
Djibouti,DJI,GDP (current US$),2042817163,2013
Dominica,DMA,GDP (current US$),498296296.3,2013
Denmark,DNK,GDP (current US$),3.44E+11,2013
Dominican Republic,DOM,GDP (current US$),62682163838,2013
Algeria,DZA,GDP (current US$),2.10E+11,2013
East Asia & Pacific (excluding high income),EAP,GDP (current US$),1.18E+13,2013
Early-demographic dividend,EAR,GDP (current US$),1.03E+13,2013
East Asia & Pacific,EAS,GDP (current US$),2.13E+13,2013
Europe & Central Asia (excluding high income),ECA,GDP (current US$),4.14E+12,2013
Europe & Central Asia,ECS,GDP (current US$),2.34E+13,2013
Ecuador,ECU,GDP (current US$),95129659000,2013
"Egypt, Arab Rep.",EGY,GDP (current US$),2.88E+11,2013
Euro area,EMU,GDP (current US$),1.32E+13,2013
Eritrea,ERI,GDP (current US$),,2013
Spain,ESP,GDP (current US$),1.35E+12,2013
Estonia,EST,GDP (current US$),25271406708,2013
Ethiopia,ETH,GDP (current US$),47648211133,2013
European Union,EUU,GDP (current US$),1.53E+13,2013
Fragile and conflict affected situations,FCS,GDP (current US$),1.76E+12,2013
Finland,FIN,GDP (current US$),2.71E+11,2013
Fiji,FJI,GDP (current US$),4190143206,2013
France,FRA,GDP (current US$),2.81E+12,2013
Faroe Islands,FRO,GDP (current US$),2627049837,2013
"Micronesia, Fed. Sts.",FSM,GDP (current US$),317214400,2013
Gabon,GAB,GDP (current US$),17595745653,2013
United Kingdom,GBR,GDP (current US$),2.79E+12,2013
Georgia,GEO,GDP (current US$),17189551521,2013
Ghana,GHA,GDP (current US$),62405374786,2013
Gibraltar,GIB,GDP (current US$),,2013
Guinea,GIN,GDP (current US$),8376613843,2013
"Gambia, The",GMB,GDP (current US$),1375608956,2013
Guinea-Bissau,GNB,GDP (current US$),1046087418,2013
Equatorial Guinea,GNQ,GDP (current US$),21948835350,2013
Greece,GRC,GDP (current US$),2.40E+11,2013
Grenada,GRD,GDP (current US$),842620111.1,2013
Greenland,GRL,GDP (current US$),2684952727,2013
Guatemala,GTM,GDP (current US$),52996540576,2013
Guam,GUM,GDP (current US$),5336000000,2013
Guyana,GUY,GDP (current US$),4167801803,2013
High income,HIC,GDP (current US$),4.99E+13,2013
"Hong Kong SAR, China",HKG,GDP (current US$),2.76E+11,2013
Honduras,HND,GDP (current US$),18499710128,2013
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),6.48E+11,2013
Croatia,HRV,GDP (current US$),58194069434,2013
Haiti,HTI,GDP (current US$),14498080023,2013
Hungary,HUN,GDP (current US$),1.35E+11,2013
IBRD only,IBD,GDP (current US$),2.66E+13,2013
IDA & IBRD total,IBT,GDP (current US$),2.85E+13,2013
IDA total,IDA,GDP (current US$),1.97E+12,2013
IDA blend,IDB,GDP (current US$),9.66E+11,2013
Indonesia,IDN,GDP (current US$),9.13E+11,2013
IDA only,IDX,GDP (current US$),9.98E+11,2013
Isle of Man,IMN,GDP (current US$),7000748788,2013
India,IND,GDP (current US$),1.86E+12,2013
Not classified,INX,GDP (current US$),,2013
Ireland,IRL,GDP (current US$),2.39E+11,2013
"Iran, Islamic Rep.",IRN,GDP (current US$),4.60E+11,2013
Iraq,IRQ,GDP (current US$),2.35E+11,2013
Iceland,ISL,GDP (current US$),16033517403,2013
Israel,ISR,GDP (current US$),2.93E+11,2013
Italy,ITA,GDP (current US$),2.14E+12,2013
Jamaica,JAM,GDP (current US$),14262589158,2013
Jordan,JOR,GDP (current US$),34454440181,2013
Japan,JPN,GDP (current US$),5.16E+12,2013
Kazakhstan,KAZ,GDP (current US$),2.37E+11,2013
Kenya,KEN,GDP (current US$),55096728048,2013
Kyrgyz Republic,KGZ,GDP (current US$),7335027592,2013
Cambodia,KHM,GDP (current US$),15227991395,2013
Kiribati,KIR,GDP (current US$),185113921.6,2013
St. Kitts and Nevis,KNA,GDP (current US$),839774074.1,2013
"Korea, Rep.",KOR,GDP (current US$),1.37E+12,2013
Kuwait,KWT,GDP (current US$),1.74E+11,2013
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),5.76E+12,2013
Lao PDR,LAO,GDP (current US$),11942230508,2013
Lebanon,LBN,GDP (current US$),46909335135,2013
Liberia,LBR,GDP (current US$),3067000000,2013
Libya,LBY,GDP (current US$),65502870174,2013
St. Lucia,LCA,GDP (current US$),1664816741,2013
Latin America & Caribbean,LCN,GDP (current US$),6.30E+12,2013
Least developed countries: UN classification,LDC,GDP (current US$),9.02E+11,2013
Low income,LIC,GDP (current US$),4.93E+11,2013
Liechtenstein,LIE,GDP (current US$),6391735894,2013
Sri Lanka,LKA,GDP (current US$),74317806538,2013
Lower middle income,LMC,GDP (current US$),4.92E+12,2013
Low & middle income,LMY,GDP (current US$),2.74E+13,2013
Lesotho,LSO,GDP (current US$),2421470018,2013
Late-demographic dividend,LTE,GDP (current US$),1.90E+13,2013
Lithuania,LTU,GDP (current US$),46514471182,2013
Luxembourg,LUX,GDP (current US$),61739352212,2013
Latvia,LVA,GDP (current US$),30432796306,2013
"Macao SAR, China",MAC,GDP (current US$),51552075902,2013
St. Martin (French part),MAF,GDP (current US$),,2013
Morocco,MAR,GDP (current US$),1.07E+11,2013
Monaco,MCO,GDP (current US$),6555983530,2013
Moldova,MDA,GDP (current US$),9496684701,2013
Madagascar,MDG,GDP (current US$),12423557907,2013
Maldives,MDV,GDP (current US$),3295011382,2013
Middle East & North Africa,MEA,GDP (current US$),3.55E+12,2013
Mexico,MEX,GDP (current US$),1.27E+12,2013
Marshall Islands,MHL,GDP (current US$),187707400,2013
Middle income,MIC,GDP (current US$),2.69E+13,2013
North Macedonia,MKD,GDP (current US$),10817712139,2013
Mali,MLI,GDP (current US$),13242680705,2013
Malta,MLT,GDP (current US$),10551661220,2013
Myanmar,MMR,GDP (current US$),60269734045,2013
Middle East & North Africa (excluding high income),MNA,GDP (current US$),1.62E+12,2013
Montenegro,MNE,GDP (current US$),4464502434,2013
Mongolia,MNG,GDP (current US$),12582122604,2013
Northern Mariana Islands,MNP,GDP (current US$),782000000,2013
Mozambique,MOZ,GDP (current US$),16974320551,2013
Mauritania,MRT,GDP (current US$),7223063170,2013
Mauritius,MUS,GDP (current US$),12129642296,2013
Malawi,MWI,GDP (current US$),5518880769,2013
Malaysia,MYS,GDP (current US$),3.23E+11,2013
North America,NAC,GDP (current US$),1.86E+13,2013
Namibia,NAM,GDP (current US$),12011207741,2013
New Caledonia,NCL,GDP (current US$),,2013
Niger,NER,GDP (current US$),10224897935,2013
Nigeria,NGA,GDP (current US$),5.09E+11,2013
Nicaragua,NIC,GDP (current US$),10982938826,2013
Netherlands,NLD,GDP (current US$),8.77E+11,2013
Norway,NOR,GDP (current US$),5.23E+11,2013
Nepal,NPL,GDP (current US$),19271168018,2013
Nauru,NRU,GDP (current US$),98491843.64,2013
New Zealand,NZL,GDP (current US$),1.91E+11,2013
OECD members,OED,GDP (current US$),4.91E+13,2013
Oman,OMN,GDP (current US$),78555637365,2013
Other small states,OSS,GDP (current US$),4.32E+11,2013
Pakistan,PAK,GDP (current US$),2.31E+11,2013
Panama,PAN,GDP (current US$),45600000000,2013
Peru,PER,GDP (current US$),2.01E+11,2013
Philippines,PHL,GDP (current US$),2.84E+11,2013
Palau,PLW,GDP (current US$),221117200,2013
Papua New Guinea,PNG,GDP (current US$),21261432775,2013
Poland,POL,GDP (current US$),5.21E+11,2013
Pre-demographic dividend,PRE,GDP (current US$),1.43E+12,2013
Puerto Rico,PRI,GDP (current US$),1.02E+11,2013
"Korea, Dem. People’s Rep.",PRK,GDP (current US$),,2013
Portugal,PRT,GDP (current US$),2.26E+11,2013
Paraguay,PRY,GDP (current US$),38585317743,2013
West Bank and Gaza,PSE,GDP (current US$),13515500000,2013
Pacific island small states,PSS,GDP (current US$),8544448804,2013
Post-demographic dividend,PST,GDP (current US$),4.61E+13,2013
French Polynesia,PYF,GDP (current US$),,2013
Qatar,QAT,GDP (current US$),1.99E+11,2013
Romania,ROU,GDP (current US$),1.91E+11,2013
Russian Federation,RUS,GDP (current US$),2.29E+12,2013
Rwanda,RWA,GDP (current US$),7819538349,2013
South Asia,SAS,GDP (current US$),2.36E+12,2013
Saudi Arabia,SAU,GDP (current US$),7.47E+11,2013
Sudan,SDN,GDP (current US$),57730380600,2013
Senegal,SEN,GDP (current US$),18965572150,2013
Singapore,SGP,GDP (current US$),3.08E+11,2013
Solomon Islands,SLB,GDP (current US$),1284698922,2013
Sierra Leone,SLE,GDP (current US$),4920343195,2013
El Salvador,SLV,GDP (current US$),21990970000,2013
San Marino,SMR,GDP (current US$),1678841812,2013
Somalia,SOM,GDP (current US$),,2013
Serbia,SRB,GDP (current US$),48394239475,2013
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),1.73E+12,2013
South Sudan,SSD,GDP (current US$),18426469017,2013
Sub-Saharan Africa,SSF,GDP (current US$),1.74E+12,2013
Small states,SST,GDP (current US$),5.14E+11,2013
Sao Tome and Principe,STP,GDP (current US$),300553785,2013
Suriname,SUR,GDP (current US$),5145757576,2013
Slovak Republic,SVK,GDP (current US$),98848641555,2013
Slovenia,SVN,GDP (current US$),48401896808,2013
Sweden,SWE,GDP (current US$),5.87E+11,2013
Eswatini,SWZ,GDP (current US$),4597702903,2013
Sint Maarten (Dutch part),SXM,GDP (current US$),1022905028,2013
Seychelles,SYC,GDP (current US$),1328157609,2013
Syrian Arab Republic,SYR,GDP (current US$),,2013
Turks and Caicos Islands,TCA,GDP (current US$),754238000,2013
Chad,TCD,GDP (current US$),12953535496,2013
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),1.18E+13,2013
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),4.91E+12,2013
Togo,TGO,GDP (current US$),4321655656,2013
Thailand,THA,GDP (current US$),4.20E+11,2013
Tajikistan,TJK,GDP (current US$),8448469838,2013
Turkmenistan,TKM,GDP (current US$),39197543860,2013
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),6.09E+12,2013
Timor-Leste,TLS,GDP (current US$),1395524600,2013
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),1.61E+12,2013
Tonga,TON,GDP (current US$),450643615.2,2013
South Asia (IDA & IBRD),TSA,GDP (current US$),2.36E+12,2013
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),1.74E+12,2013
Trinidad and Tobago,TTO,GDP (current US$),27268478565,2013
Tunisia,TUN,GDP (current US$),46251061734,2013
Turkey,TUR,GDP (current US$),9.58E+11,2013
Tuvalu,TUV,GDP (current US$),37509075.11,2013
Tanzania,TZA,GDP (current US$),45680532614,2013
Uganda,UGA,GDP (current US$),28791625559,2013
Ukraine,UKR,GDP (current US$),1.83E+11,2013
Upper middle income,UMC,GDP (current US$),2.20E+13,2013
Uruguay,URY,GDP (current US$),57531233351,2013
United States,USA,GDP (current US$),1.68E+13,2013
Uzbekistan,UZB,GDP (current US$),68997168338,2013
St. Vincent and the Grenadines,VCT,GDP (current US$),721207407.4,2013
"Venezuela, RB",VEN,GDP (current US$),3.71E+11,2013
British Virgin Islands,VGB,GDP (current US$),,2013
Virgin Islands (U.S.),VIR,GDP (current US$),3762000000,2013
Vietnam,VNM,GDP (current US$),1.71E+11,2013
Vanuatu,VUT,GDP (current US$),801787555.9,2013
World,WLD,GDP (current US$),7.73E+13,2013
Samoa,WSM,GDP (current US$),770021664,2013
Kosovo,XKX,GDP (current US$),7074777527,2013
"Yemen, Rep.",YEM,GDP (current US$),40415235702,2013
South Africa,ZAF,GDP (current US$),3.67E+11,2013
Zambia,ZMB,GDP (current US$),28045553105,2013
Zimbabwe,ZWE,GDP (current US$),19091020000,2013
Aruba,ABW,GDP (current US$),2765363128,2014
Afghanistan,AFG,GDP (current US$),20484885120,2014
Angola,AGO,GDP (current US$),1.46E+11,2014
Albania,ALB,GDP (current US$),13228144008,2014
Andorra,AND,GDP (current US$),3271808157,2014
Arab World,ARB,GDP (current US$),2.89E+12,2014
United Arab Emirates,ARE,GDP (current US$),4.03E+11,2014
Argentina,ARG,GDP (current US$),5.26E+11,2014
Armenia,ARM,GDP (current US$),11609512940,2014
American Samoa,ASM,GDP (current US$),642000000,2014
Antigua and Barbuda,ATG,GDP (current US$),1249733333,2014
Australia,AUS,GDP (current US$),1.47E+12,2014
Austria,AUT,GDP (current US$),4.42E+11,2014
Azerbaijan,AZE,GDP (current US$),75244294275,2014
Burundi,BDI,GDP (current US$),2705783272,2014
Belgium,BEL,GDP (current US$),5.35E+11,2014
Benin,BEN,GDP (current US$),13284528654,2014
Burkina Faso,BFA,GDP (current US$),13943016924,2014
Bangladesh,BGD,GDP (current US$),1.73E+11,2014
Bulgaria,BGR,GDP (current US$),56901994980,2014
Bahrain,BHR,GDP (current US$),33387712766,2014
"Bahamas, The",BHS,GDP (current US$),11111600000,2014
Bosnia and Herzegovina,BIH,GDP (current US$),18558343508,2014
Belarus,BLR,GDP (current US$),78813839984,2014
Belize,BLZ,GDP (current US$),1662800000,2014
Bermuda,BMU,GDP (current US$),6413988000,2014
Bolivia,BOL,GDP (current US$),32996188013,2014
Brazil,BRA,GDP (current US$),2.46E+12,2014
Barbados,BRB,GDP (current US$),4696500000,2014
Brunei Darussalam,BRN,GDP (current US$),17098342541,2014
Bhutan,BTN,GDP (current US$),1907090813,2014
Botswana,BWA,GDP (current US$),16250781587,2014
Central African Republic,CAF,GDP (current US$),1894813505,2014
Canada,CAN,GDP (current US$),1.80E+12,2014
Central Europe and the Baltics,CEB,GDP (current US$),1.46E+12,2014
Switzerland,CHE,GDP (current US$),7.09E+11,2014
Channel Islands,CHI,GDP (current US$),,2014
Chile,CHL,GDP (current US$),2.61E+11,2014
China,CHN,GDP (current US$),1.05E+13,2014
Cote d'Ivoire,CIV,GDP (current US$),35363533866,2014
Cameroon,CMR,GDP (current US$),34989493826,2014
"Congo, Dem. Rep.",COD,GDP (current US$),35909040266,2014
"Congo, Rep.",COG,GDP (current US$),17783526318,2014
Colombia,COL,GDP (current US$),3.81E+11,2014
Comoros,COM,GDP (current US$),1149587652,2014
Cabo Verde,CPV,GDP (current US$),1859898513,2014
Costa Rica,CRI,GDP (current US$),50577769838,2014
Caribbean small states,CSS,GDP (current US$),74433668499,2014
Cuba,CUB,GDP (current US$),80656000000,2014
Curacao,CUW,GDP (current US$),3158406034,2014
Cayman Islands,CYM,GDP (current US$),4563017852,2014
Cyprus,CYP,GDP (current US$),23156850007,2014
Czech Republic,CZE,GDP (current US$),2.09E+11,2014
Germany,DEU,GDP (current US$),3.88E+12,2014
Djibouti,DJI,GDP (current US$),2214681574,2014
Dominica,DMA,GDP (current US$),520207407.4,2014
Denmark,DNK,GDP (current US$),3.53E+11,2014
Dominican Republic,DOM,GDP (current US$),67179914026,2014
Algeria,DZA,GDP (current US$),2.14E+11,2014
East Asia & Pacific (excluding high income),EAP,GDP (current US$),1.28E+13,2014
Early-demographic dividend,EAR,GDP (current US$),1.06E+13,2014
East Asia & Pacific,EAS,GDP (current US$),2.20E+13,2014
Europe & Central Asia (excluding high income),ECA,GDP (current US$),3.84E+12,2014
Europe & Central Asia,ECS,GDP (current US$),2.37E+13,2014
Ecuador,ECU,GDP (current US$),1.02E+11,2014
"Egypt, Arab Rep.",EGY,GDP (current US$),3.06E+11,2014
Euro area,EMU,GDP (current US$),1.35E+13,2014
Eritrea,ERI,GDP (current US$),,2014
Spain,ESP,GDP (current US$),1.37E+12,2014
Estonia,EST,GDP (current US$),26773473625,2014
